codigo,classificacao,natureza,centro_de_custo,historico,valor,data_competencia,data_baixa,situacao,tipo,unidade,codigo_classificacao,codigo_natureza
2.03.04.004, DEDUÇÕES DA RECEITA, CANCELAMENTOS E DEVOLUÇÕES,COMPRA CANCELADA / DEVOLUÇÃO VENDA,HISTÓRICO 6798,2868.4,2022-07-01,2022-07-05,Baixado,Pagar,SUDESTE,04,4.4
1.02.04.005, RECEITAS NÃO OPERACIONAIS, OUTRAS RECEITAS NÃO OPERACIONAIS,DEVOLUÇÃO DE COMPRA,HISTÓRICO 6799,2868.4,2022-07-01,2022-07-06,Baixado,Receber,SUDESTE,03,3.5
1.02.04.005, RECEITAS NÃO OPERACIONAIS, OUTRAS RECEITAS NÃO OPERACIONAIS,DEVOLUÇÃO DE COMPRA,HISTÓRICO 6800,3011.82,2022-06-01,2022-07-07,Baixado,Receber,SUDESTE,03,3.5
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 6801,26159.81,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 6802,5736.8,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,05,5.4
2.01.02.004, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,PEDÁGIOS,HISTÓRICO 6803,608.1,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,05,5.5
2.01.02.003, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,DIÁRIA DE VIAGEM,HISTÓRICO 6804,5729.63,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6805,5449.96,2022-07-01,2022-07-08,Baixado,Pagar,ADM. CENTRAL,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6806,2007.88,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 6807,2868.4,2022-07-01,2022-07-08,Baixado,Pagar,ADM. CENTRAL,05,5.4
2.02.01.016, DESPESAS FIXAS, PESSOAL,VERBAS RESCISÓRIAS,HISTÓRICO 6808,4439.14,2022-07-01,2022-07-15,Baixado,Pagar,SUDESTE,06,6.1
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6809,4589.44,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 6810,29622.54,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 6811,10326.24,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6812,10756.5,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6813,11330.18,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6814,7888.1,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6815,4302.6,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6816,4159.18,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6817,8461.78,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6818,1003.94,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6819,7888.1,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6820,10756.5,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.02.03.001, DESPESAS FIXAS, ADMINISTRATIVAS,DESPESAS PARA EMISSÃO DE ALVARÁ,HISTÓRICO 6821,6745.62,2022-07-01,2022-07-08,Baixado,Pagar,NORDESTE,06,6.2
2.02.05.002, DESPESAS FIXAS, ADMINISTRATIVAS,IPTU,HISTÓRICO 6822,465.83,2022-06-01,2022-08-08,Baixado,Pagar,SUDESTE,06,6.2
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 6823,2999.2,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,06,6.1
2.01.05.001, DESPESAS FIXAS, ADMINISTRATIVAS,MATERIAL DE ESCRITÓRIO,HISTÓRICO 6824,456.94,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,06,6.2
2.01.05.002, DESPESAS FIXAS, ADMINISTRATIVAS,MATERIAL DE LIMPEZA,HISTÓRICO 6825,564.21,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,06,6.2
2.03.07.003, DESPESAS NÃO OPERACIONAIS, CUSTOS PRÉ-OPERACIONAIS E DE IMPLANTAÇÃO,ADEQUAÇÃO DE INFRAESTRUTURA PREDIAL (MATERIAL E MAO DE OBRA),HISTÓRICO 6826,57368.0,2022-07-01,2022-07-28,Baixado,Pagar,SUDESTE,09,9.5
2.03.07.003, DESPESAS NÃO OPERACIONAIS, CUSTOS PRÉ-OPERACIONAIS E DE IMPLANTAÇÃO,ADEQUAÇÃO DE INFRAESTRUTURA PREDIAL (MATERIAL E MAO DE OBRA),HISTÓRICO 6827,3495.58,2022-06-01,2022-08-10,Baixado,Pagar,SUDESTE,09,9.5
2.02.01.001, DESPESAS FIXAS, PESSOAL,SALÁRIO LIQUIDO,HISTÓRICO 6828,4905.68,2022-06-01,2022-07-08,Baixado,Pagar,SUDESTE,06,6.1
2.01.02.003, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,DIÁRIA DE VIAGEM,HISTÓRICO 6829,501.97,2022-07-01,2022-07-11,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.003, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,DIÁRIA DE VIAGEM,HISTÓRICO 6830,501.97,2022-07-01,2022-07-11,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.08.002, INVESTIMENTOS, PUBLICIDADE,PROVEDOR DE SITE,HISTÓRICO 6831,1721.04,2022-08-01,2022-07-12,Baixado,Pagar,ADM. CENTRAL,08,8.1
2.02.01.020, DESPESAS FIXAS, PESSOAL,CESTA BÁSICA,HISTÓRICO 6832,78594.16,2022-07-01,2022-07-19,Baixado,Pagar,SUDESTE,06,6.1
2.01.09.012, CUSTOS VARIÁVEIS, MÃO DE OBRA VARIÁVEL,DIÁRIA DE OPERAÇÃO,HISTÓRICO 6833,2868.4,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,05,5.6
2.01.09.012, CUSTOS VARIÁVEIS, MÃO DE OBRA VARIÁVEL,DIÁRIA DE OPERAÇÃO,HISTÓRICO 6834,4302.6,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,05,5.6
2.01.06.002, DESPESAS FIXAS, PESSOAL,EPI - EQUIP. DE PROTEÇÃO INDIVIDUAL,HISTÓRICO 6835,2954.45,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,06,6.1
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 6836,45982.03,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 6837,12620.96,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 6838,2404.15,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,06,6.1
2.03.03.005, INVESTIMENTOS, BENS MATERIAIS,COMPRA DE EQUIPAMENTOS ELETRO ELETRÔNICOS,HISTÓRICO 6839,57733.72,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,08,8.2
2.03.03.005, INVESTIMENTOS, BENS MATERIAIS,COMPRA DE EQUIPAMENTOS ELETRO ELETRÔNICOS,HISTÓRICO 6840,716.38,2022-07-01,2022-08-10,Baixado,Pagar,SUDESTE,08,8.2
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 6841,115284.01,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,05,5.5
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 6842,115284.15,2022-07-01,2022-07-11,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.004, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,PEDÁGIOS,HISTÓRICO 6843,4279.65,2022-07-01,2022-07-11,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.05.003, DESPESAS FIXAS, ADMINISTRATIVAS,TONNER E REPARO IMPRESSORA,HISTÓRICO 6844,1862.6,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.001, DESPESAS FIXAS, ADMINISTRATIVAS,ALUGUEL,HISTÓRICO 6845,136249.0,2022-06-01,2022-07-14,Baixado,Pagar,SUDESTE,06,6.2
2.01.06.002, DESPESAS FIXAS, PESSOAL,EPI - EQUIP. DE PROTEÇÃO INDIVIDUAL,HISTÓRICO 6846,4015.76,2022-07-01,2022-07-08,Baixado,Pagar,NORDESTE,06,6.1
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 6847,25815.6,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 6848,6884.16,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 6849,19031.83,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.5
2.02.05.002, DESPESAS FIXAS, ADMINISTRATIVAS,IPTU,HISTÓRICO 6850,7686.74,2022-06-01,2022-08-10,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.05.002, DESPESAS FIXAS, ADMINISTRATIVAS,IPTU,HISTÓRICO 6851,20564.13,2022-05-01,2022-07-08,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.05.002, DESPESAS FIXAS, ADMINISTRATIVAS,IPTU,HISTÓRICO 6852,9368.34,2022-06-01,2022-08-10,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.05.002, DESPESAS FIXAS, ADMINISTRATIVAS,IPTU,HISTÓRICO 6853,4650.54,2022-06-01,2022-08-10,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.03.07.003, DESPESAS NÃO OPERACIONAIS, CUSTOS PRÉ-OPERACIONAIS E DE IMPLANTAÇÃO,ADEQUAÇÃO DE INFRAESTRUTURA PREDIAL (MATERIAL E MAO DE OBRA),HISTÓRICO 6854,5736.8,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,09,9.5
2.03.01.012, CUSTOS VARIÁVEIS, MÃO DE OBRA VARIÁVEL,AUXILIAR DE OPERAÇÃO - TERCEIRIZADA,HISTÓRICO 6855,3442.08,2022-07-01,2022-07-08,Baixado,Pagar,SUDESTE,05,5.6
2.02.01.001, DESPESAS FIXAS, PESSOAL,SALÁRIO LIQUIDO,HISTÓRICO 6856,28684.0,2022-06-01,2022-07-08,Baixado,Pagar,SUDESTE,06,6.1
2.01.05.002, DESPESAS FIXAS, ADMINISTRATIVAS,MATERIAL DE LIMPEZA,HISTÓRICO 6857,2670.91,2022-07-01,2022-08-10,Baixado,Pagar,SUDESTE,06,6.2
2.02.07.001, DESPESAS FIXAS, VEÍCULOS,SERVIÇOS OFICINA,HISTÓRICO 6858,24844.65,2022-07-01,2022-07-12,Baixado,Pagar,ADM. CENTRAL,06,6.8
2.02.07.002, DESPESAS FIXAS, VEÍCULOS,PEÇAS,HISTÓRICO 6859,75549.35,2022-07-01,2022-07-12,Baixado,Pagar,ADM. CENTRAL,06,6.8
1.02.02.005, RECEITAS NÃO OPERACIONAIS, OUTRAS RECEITAS NÃO OPERACIONAIS,VENDA MATERIAIS PARA RECICLAGEM,HISTÓRICO 6860,7727.47,2022-07-01,2022-07-12,Baixado,Receber,SUDESTE,03,3.5
2.02.01.009, DESPESAS FIXAS, PESSOAL,FÉRIAS,HISTÓRICO 6861,14608.9,2022-07-01,2022-07-11,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 6862,8820.33,2022-07-01,2022-07-12,Baixado,Pagar,ADM. CENTRAL,06,6.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6863,13010721.49,2022-07-01,2022-08-23,Baixado,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6864,12514181.66,2022-08-01,,Aberto,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6865,11625625.2,2022-09-01,,Aberto,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6866,11625625.2,2022-10-01,,Aberto,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6867,11625625.2,2022-11-01,,Aberto,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6868,11625625.2,2022-12-01,,Aberto,Receber,SUDESTE,01,1.1
2.01.09.004, DESPESAS FIXAS, COMERCIAIS,DESLOCAMENTO E TRANSPORTE,HISTÓRICO 6869,860.66,2022-07-01,2022-07-14,Baixado,Pagar,SUDESTE,06,6.3
2.01.09.011, DESPESAS FIXAS, COMERCIAIS,PASSAGENS AÉREAS E ONIBUS DE VIAGEM,HISTÓRICO 6870,7505.46,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,06,6.3
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 6871,18452.99,2022-07-01,2022-07-19,Baixado,Pagar,SUDESTE,06,6.2
2.01.06.002, DESPESAS FIXAS, PESSOAL,EPI - EQUIP. DE PROTEÇÃO INDIVIDUAL,HISTÓRICO 6872,5513.5,2022-07-01,2022-08-11,Baixado,Pagar,ADM. CENTRAL,06,6.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6873,4239261.86,2022-07-01,,Aberto,Receber,NORDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6874,3770638.01,2022-08-01,,Aberto,Receber,NORDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6875,3770638.01,2022-09-01,,Aberto,Receber,NORDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6876,3770638.01,2022-10-01,,Aberto,Receber,NORDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6877,3770638.01,2022-11-01,,Aberto,Receber,NORDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6878,3770638.01,2022-12-01,,Aberto,Receber,NORDESTE,01,1.1
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 6879,1721.04,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.5
2.02.07.001, DESPESAS FIXAS, VEÍCULOS,SERVIÇOS OFICINA,HISTÓRICO 6880,57368.0,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,06,6.8
2.02.01.016, DESPESAS FIXAS, PESSOAL,VERBAS RESCISÓRIAS,HISTÓRICO 6881,13585.32,2022-07-01,2022-07-12,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.05.008, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO DE INFRA-ESTRUTURA,HISTÓRICO 6882,2113.87,2022-07-01,2022-08-10,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.008, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO DE INFRA-ESTRUTURA,HISTÓRICO 6883,5989.65,2022-07-01,2022-08-10,Baixado,Pagar,SUDESTE,06,6.2
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6884,25815.6,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
2.02.01.009, DESPESAS FIXAS, PESSOAL,FÉRIAS,HISTÓRICO 6885,30136.56,2022-06-01,2022-07-11,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.001, DESPESAS FIXAS, PESSOAL,SALÁRIO LIQUIDO,HISTÓRICO 6886,28684.0,2022-06-01,2022-07-11,Baixado,Pagar,ADM. CENTRAL,06,6.1
1.02.04.005, RECEITAS NÃO OPERACIONAIS, OUTRAS RECEITAS NÃO OPERACIONAIS,DEVOLUÇÃO DE COMPRA,HISTÓRICO 6887,1881.53,2022-07-01,,Aberto,Receber,SUDESTE,03,3.5
2.01.09.011, DESPESAS FIXAS, COMERCIAIS,PASSAGENS AÉREAS E ONIBUS DE VIAGEM,HISTÓRICO 6888,5705.82,2022-07-01,2022-08-19,Baixado,Pagar,SUDESTE,06,6.3
1.02.04.005, RECEITAS NÃO OPERACIONAIS, OUTRAS RECEITAS NÃO OPERACIONAIS,DEVOLUÇÃO DE COMPRA,HISTÓRICO 6889,5705.82,2022-07-01,,Aberto,Receber,SUDESTE,03,3.5
2.02.07.001, DESPESAS FIXAS, VEÍCULOS,SERVIÇOS OFICINA,HISTÓRICO 6890,23090.62,2022-07-01,2022-07-07,Baixado,Pagar,ADM. CENTRAL,06,6.8
2.02.05.001, DESPESAS FIXAS, ADMINISTRATIVAS,ALUGUEL,HISTÓRICO 6891,7171.0,2022-06-01,2022-07-19,Baixado,Pagar,SUDESTE,06,6.2
2.01.09.004, DESPESAS FIXAS, COMERCIAIS,DESLOCAMENTO E TRANSPORTE,HISTÓRICO 6892,2448.04,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,06,6.3
2.01.09.003, DESPESAS FIXAS, COMERCIAIS,ALIMENTAÇÃO,HISTÓRICO 6893,3226.95,2022-07-01,2022-07-11,Baixado,Pagar,SUDESTE,06,6.3
2.02.01.017, DESPESAS FIXAS, PESSOAL,SEGURO DE GRUPO,HISTÓRICO 6894,475.29,2022-06-01,2022-07-11,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.017, DESPESAS FIXAS, PESSOAL,SEGURO DE GRUPO,HISTÓRICO 6895,475.29,2022-06-01,2022-07-11,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.017, DESPESAS FIXAS, PESSOAL,SEGURO DE GRUPO,HISTÓRICO 6896,5703.53,2022-06-01,2022-07-11,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.01.017, DESPESAS FIXAS, PESSOAL,SEGURO DE GRUPO,HISTÓRICO 6897,712.94,2022-06-01,2022-07-11,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.017, DESPESAS FIXAS, PESSOAL,SEGURO DE GRUPO,HISTÓRICO 6898,712.94,2022-06-01,2022-07-11,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.017, DESPESAS FIXAS, PESSOAL,SEGURO DE GRUPO,HISTÓRICO 6899,1901.75,2022-06-01,2022-07-11,Baixado,Pagar,NORDESTE,06,6.1
2.02.01.017, DESPESAS FIXAS, PESSOAL,SEGURO DE GRUPO,HISTÓRICO 6900,475.29,2022-06-01,2022-07-11,Baixado,Pagar,SUDESTE,06,6.1
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6901,4015.76,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6902,9322.3,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6903,860.52,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6904,10039.4,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6905,4015.76,2022-07-01,2022-07-14,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6906,17210.4,2022-07-01,2022-07-14,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6907,1290.78,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6908,31552.4,2022-07-01,2022-07-14,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6909,12190.7,2022-07-01,2022-07-14,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6910,6453.9,2022-07-01,2022-07-14,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6911,12907.8,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6912,8605.2,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6913,6453.9,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6914,6453.9,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6915,32986.6,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 6916,2581.56,2022-07-01,2022-07-12,Baixado,Pagar,SUDESTE,05,5.4
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6917,2443627.25,2022-06-01,2022-07-21,Baixado,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6918,2477882.83,2022-07-01,2022-08-24,Baixado,Receber,SUDESTE,01,1.1
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 6919,1517021.46,2022-06-01,2022-07-21,Baixado,Receber,SUDESTE,01,1.4
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 6920,2202219.26,2022-07-01,2022-08-23,Baixado,Receber,SUDESTE,01,1.4
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 6921,587427.95,2022-08-01,,Aberto,Receber,SUDESTE,01,1.4
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 6922,1721040.0,2022-09-01,,Aberto,Receber,SUDESTE,01,1.4
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 6923,1721040.0,2022-10-01,,Aberto,Receber,SUDESTE,01,1.4
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 6924,1721040.0,2022-11-01,,Aberto,Receber,SUDESTE,01,1.4
1.01.03.001, RECEITAS OPERACIONAIS, TRANSPORTE,ENTREGA E RECOLHIMENTO,HISTÓRICO 6925,1721040.0,2022-12-01,,Aberto,Receber,SUDESTE,01,1.4
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6926,2581560.0,2022-08-01,,Aberto,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6927,2581560.0,2022-09-01,,Aberto,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6928,2581560.0,2022-10-01,,Aberto,Receber,SUDESTE,01,1.1
1.01.01.001, RECEITAS OPERACIONAIS, ARMAZENAGEM,ARMAZENAGEM,HISTÓRICO 6929,2581560.0,2022-11-01,,Aberto,Receber,SUDESTE,01,1.1
